Min Price, Type Array, Cpu Array, Memory Array, Storage Array, Price Array 
2673,   17   17   17   17   17   17   17   17   17   17   17   17   15   15   15,    2    2    2    2    2    2    2    2    2    2    2    2    4    4    4,      3750      3750      3750      3750      3750      3750      3750      3750      3750      3750      3750      3750     30500     30500     30500,      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      2000      1000      1000      1000,       128       128       128       128       128       128       128       128       128       128       128       128       379       379       379, 
 Assignment Matrix 
    0    0    1    1    0    0    1    1    0    1    1    1    0    0    0
    1    1    0    0    1    1    0    0    1    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    1    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    1    1
% time elapsed: 5.58 s
% time elapsed: 5.58 s
